name,targetVersion,minorLine,frameworkDep,publishedAt,alreadyBundled
@activepieces/piece-pipedrive,0.2.2,0.2,0.3.27,2023-06-10T21:33:19.477Z,false
@activepieces/piece-pipedrive,0.3.6,0.3,0.7.42,2024-12-16T13:24:33.233Z,false
@activepieces/piece-pipedrive,0.4.2,0.4,0.7.46,2025-03-20T10:29:58.937Z,false
@activepieces/piece-pipedrive,0.5.0,0.5,0.10.5,2025-05-20T10:37:05.353Z,false
@activepieces/piece-pipedrive,0.6.3,0.6,0.18.3,2025-08-12T13:51:49.225Z,false
@activepieces/piece-pipedrive,0.7.9,0.7,0.22.2,2025-12-10T14:09:02.579Z,false
@activepieces/piece-pipedrive,0.8.7,0.8,0.30.0,2026-06-11T13:41:44.510Z,false
@activepieces/piece-placid,0.0.9,0.0,0.20.1,2025-09-08T18:44:16.245Z,false
@activepieces/piece-placid,0.1.5,0.1,0.30.0,2026-06-11T14:15:03.747Z,false
@activepieces/piece-plausible,0.0.5,0.0,0.25.4,2026-02-23T09:05:41.366Z,false
@activepieces/piece-plausible,0.1.2,0.1,0.30.0,2026-06-11T14:13:21.828Z,false
@activepieces/piece-plunk,0.0.3,0.0,0.30.0,2026-06-11T14:13:06.081Z,false
@activepieces/piece-pocketbase,0.0.3,0.0,0.30.0,2026-06-11T14:12:55.257Z,false
@activepieces/piece-podio,0.0.9,0.0,0.20.1,2025-09-08T18:44:16.572Z,false
@activepieces/piece-podio,0.1.5,0.1,0.30.0,2026-06-11T14:17:48.570Z,false
@activepieces/piece-pollybot-ai,0.0.1,0.0,0.22.2,2025-12-05T06:09:31.812Z,false
@activepieces/piece-pollybot-ai,0.1.5,0.1,0.30.0,2026-06-11T14:16:39.612Z,false
@activepieces/piece-polydoc,0.0.2,0.0,0.32.0,2026-06-20T12:17:05.406Z,false
@activepieces/piece-poper,0.0.1,0.0,0.7.29,2024-05-08T06:58:46.457Z,false
@activepieces/piece-poper,0.1.8,0.1,0.20.1,2025-09-08T18:44:15.457Z,false
@activepieces/piece-poper,0.2.4,0.2,0.30.0,2026-06-11T14:17:59.109Z,false
@activepieces/piece-postgres,0.0.4,0.0,0.3.27,2023-06-10T21:33:14.582Z,false
@activepieces/piece-postgres,0.1.17,0.1,0.20.1,2025-10-31T23:15:06.984Z,false
@activepieces/piece-postgres,0.2.4,0.2,0.30.0,2026-06-09T06:40:45.958Z,false
@activepieces/piece-posthog,0.0.1,0.0,,2023-03-07T18:33:57.544Z,false
@activepieces/piece-posthog,0.1.3,0.1,,2023-03-16T01:34:43.848Z,false
@activepieces/piece-posthog,0.2.3,0.2,0.3.27,2023-06-10T21:33:17.169Z,false
@activepieces/piece-posthog,0.3.11,0.3,0.20.1,2025-09-08T18:44:16.048Z,false
@activepieces/piece-posthog,0.4.4,0.4,0.25.4,2026-02-23T09:05:41.785Z,false
@activepieces/piece-posthog,0.5.2,0.5,0.30.0,2026-06-11T05:23:54.964Z,false
@activepieces/piece-postiz,0.0.4,0.0,0.30.0,2026-06-11T14:15:51.901Z,false
@activepieces/piece-postmark,0.0.4,0.0,0.30.0,2026-06-11T14:15:45.405Z,false
@activepieces/piece-predict-leads,0.0.7,0.0,0.20.1,2025-09-08T18:44:32.842Z,false
@activepieces/piece-predict-leads,0.1.5,0.1,0.30.0,2026-06-11T14:17:27.595Z,false
@activepieces/piece-predis-ai,0.0.6,0.0,0.30.0,2026-06-11T14:17:43.393Z,false
@activepieces/piece-presentation,0.0.2,0.0,0.20.2,2025-11-12T14:38:34.973Z,false
@activepieces/piece-presentation,0.1.6,0.1,0.31.0,2026-06-16T13:39:34.433Z,false
@activepieces/piece-productboard,0.0.2,0.0,0.20.1,2025-09-30T18:28:48.783Z,false
@activepieces/piece-productboard,0.1.6,0.1,0.30.0,2026-06-11T14:16:18.396Z,false
@activepieces/piece-promotekit,0.1.4,0.1,0.26.0,2026-03-31T10:38:16.584Z,false
@activepieces/piece-promotekit,0.2.1,0.2,0.26.2,2026-04-12T17:21:05.051Z,false
@activepieces/piece-promotekit,0.3.2,0.3,0.30.0,2026-06-11T14:16:13.069Z,false
@activepieces/piece-prompthub,0.0.2,0.0,0.20.1,2025-09-23T20:45:13.724Z,false
@activepieces/piece-prompthub,0.1.5,0.1,0.30.0,2026-06-11T14:17:22.352Z,false
@activepieces/piece-promptmate,0.0.1,0.0,0.20.2,2025-11-24T09:23:41.667Z,false
@activepieces/piece-promptmate,0.1.5,0.1,0.30.0,2026-06-11T14:17:17.089Z,false
@activepieces/piece-provenexpert,0.0.3,0.0,0.30.0,2026-06-11T14:16:02.540Z,false
@activepieces/piece-proxycurl,0.1.2,0.1,0.30.0,2026-06-11T14:16:28.984Z,false
@activepieces/piece-pubrio,0.0.3,0.0,0.30.0,2026-06-11T14:16:23.857Z,false
@activepieces/piece-pushbullet,0.0.1,0.0,0.20.2,2025-11-24T11:56:26.714Z,false
@activepieces/piece-pushbullet,0.1.5,0.1,0.30.0,2026-06-11T14:16:50.404Z,false
@activepieces/piece-pushover,0.0.2,0.0,0.3.27,2023-06-10T21:33:15.838Z,false
@activepieces/piece-pushover,0.1.10,0.1,0.20.1,2025-09-08T18:44:30.952Z,false
@activepieces/piece-pushover,0.2.4,0.2,0.30.0,2026-06-09T07:48:22.368Z,false
@activepieces/piece-pylon,0.0.8,0.0,0.20.1,2025-09-08T18:44:33.086Z,false
@activepieces/piece-pylon,0.1.4,0.1,0.25.4,2026-02-23T09:05:41.062Z,false
@activepieces/piece-qawafel,0.0.4,0.0,0.30.0,2026-06-11T14:16:07.817Z,false
@activepieces/piece-qdrant,0.0.3,0.0,0.7.24,2024-03-11T03:08:30.747Z,false
@activepieces/piece-qdrant,0.1.0,0.1,0.7.39,2024-11-19T12:33:27.315Z,false
@activepieces/piece-qdrant,0.2.8,0.2,0.20.1,2025-10-31T23:15:06.930Z,false
@activepieces/piece-qdrant,0.3.4,0.3,0.30.0,2026-06-11T14:15:24.570Z,false
@activepieces/piece-quaderno,0.0.6,0.0,0.30.0,2026-06-11T14:17:32.782Z,false
@activepieces/piece-queue,0.0.12,0.0,0.20.1,2025-09-08T18:44:31.852Z,false
@activepieces/piece-queue,0.1.5,0.1,0.30.0,2026-06-12T15:13:20.156Z,false
@activepieces/piece-quickbase,0.0.2,0.0,0.20.2,2025-11-09T14:24:44.654Z,false
@activepieces/piece-quickbase,0.1.5,0.1,0.30.0,2026-06-11T14:17:38.149Z,false
@activepieces/piece-quickbooks,0.0.9,0.0,0.20.1,2025-09-08T18:44:32.355Z,false
@activepieces/piece-quickbooks,0.1.5,0.1,0.30.0,2026-06-09T07:46:57.205Z,false
@activepieces/piece-quickzu,0.0.10,0.0,0.20.1,2025-09-08T18:44:33.060Z,false
@activepieces/piece-quickzu,0.1.4,0.1,0.30.0,2026-06-11T14:16:56.105Z,false
@activepieces/piece-quizell,0.0.3,0.0,0.30.0,2026-06-11T14:15:40.050Z,false
@activepieces/piece-qwilr,0.0.1,0.0,0.22.2,2025-12-23T10:22:45.537Z,false
@activepieces/piece-qwilr,0.1.5,0.1,0.30.0,2026-06-11T14:17:12.006Z,false
@activepieces/piece-rabbitmq,0.0.8,0.0,0.20.1,2025-09-08T18:44:32.368Z,false
@activepieces/piece-rabbitmq,0.1.4,0.1,0.30.0,2026-06-11T14:17:53.920Z,false
@activepieces/piece-raia-ai,0.0.1,0.0,0.22.2,2025-12-16T06:07:02.496Z,false
@activepieces/piece-raia-ai,0.1.5,0.1,0.30.0,2026-06-11T14:17:06.662Z,false
@activepieces/piece-raindrop,0.0.3,0.0,0.30.0,2026-06-11T14:15:29.591Z,false
@activepieces/piece-rapidtext-ai,0.0.1,0.0,0.20.2,2025-11-18T15:41:29.059Z,false
@activepieces/piece-rapidtext-ai,0.1.5,0.1,0.30.0,2026-06-11T14:17:01.307Z,false
@activepieces/piece-razorpay,0.0.8,0.0,0.20.1,2025-09-08T18:44:33.019Z,false
@activepieces/piece-razorpay,0.1.5,0.1,0.30.0,2026-06-11T14:16:34.225Z,false
@activepieces/piece-reachinbox,0.0.9,0.0,0.20.1,2025-09-08T18:44:33.150Z,false
@activepieces/piece-reachinbox,0.1.5,0.1,0.30.0,2026-06-11T05:24:26.421Z,false
@activepieces/piece-readwise,0.1.2,0.1,0.30.0,2026-06-11T14:15:34.914Z,false
@activepieces/piece-recall-ai,0.0.1,0.0,0.20.2,2025-11-18T06:11:35.991Z,false
@activepieces/piece-recall-ai,0.1.5,0.1,0.30.0,2026-06-11T14:16:45.014Z,false
@activepieces/piece-recurly,0.0.3,0.0,0.30.0,2026-06-11T14:15:57.143Z,false
@activepieces/piece-reddit,0.0.8,0.0,0.20.1,2025-09-08T18:44:32.913Z,false
@activepieces/piece-reddit,0.1.5,0.1,0.30.0,2026-06-11T14:20:04.496Z,false
@activepieces/piece-rendex,0.0.4,0.0,0.31.0,2026-06-16T13:39:02.929Z,false
@activepieces/piece-reoon-verifier,0.0.8,0.0,0.20.1,2025-09-08T18:44:32.824Z,false
@activepieces/piece-reoon-verifier,0.1.4,0.1,0.30.0,2026-06-11T14:19:59.233Z,false
@activepieces/piece-reply-io,0.1.6,0.1,0.30.0,2026-06-11T14:19:27.686Z,false
@activepieces/piece-resend,0.0.1,0.0,0.3.28,2023-06-20T12:11:05.926Z,false
@activepieces/piece-resend,0.1.11,0.1,0.20.1,2025-09-08T18:44:32.775Z,false
@activepieces/piece-resend,0.2.4,0.2,0.25.4,2026-02-23T09:05:59.030Z,false
@activepieces/piece-resend,0.3.0,0.3,0.28.2,2026-05-26T13:05:16.888Z,false
@activepieces/piece-resend,0.4.2,0.4,0.30.0,2026-06-09T06:40:40.724Z,false
@activepieces/piece-respaid,0.0.14,0.0,0.20.1,2025-09-08T18:44:32.985Z,false
@activepieces/piece-respaid,0.1.4,0.1,0.30.0,2026-06-11T14:18:09.488Z,false
@activepieces/piece-respond-io,0.0.9,0.0,0.20.1,2025-09-08T18:44:32.808Z,false
@activepieces/piece-respond-io,0.1.5,0.1,0.30.0,2026-06-11T14:19:32.892Z,false
@activepieces/piece-retable,0.0.11,0.0,0.20.1,2025-09-08T18:44:31.835Z,false
@activepieces/piece-retable,0.1.5,0.1,0.30.0,2026-06-11T14:19:07.214Z,false
@activepieces/piece-retell-ai,0.0.3,0.0,0.20.1,2025-09-08T18:44:33.359Z,false
@activepieces/piece-retell-ai,0.1.5,0.1,0.30.0,2026-06-11T05:24:52.426Z,false
@activepieces/piece-retune,0.0.13,0.0,0.20.1,2025-09-08T18:44:32.907Z,false
@activepieces/piece-retune,0.1.5,0.1,0.30.0,2026-06-11T14:19:54.070Z,false
@activepieces/piece-returning-ai,0.0.10,0.0,0.20.1,2025-09-08T18:44:32.393Z,false
@activepieces/piece-returning-ai,0.1.3,0.1,0.25.4,2026-02-23T09:05:58.640Z,false
@activepieces/piece-returning-ai,0.2.2,0.2,0.30.0,2026-06-11T14:19:43.939Z,false
@activepieces/piece-robolly,0.0.13,0.0,0.20.1,2025-09-08T18:44:32.661Z,false
@activepieces/piece-robolly,0.1.5,0.1,0.30.0,2026-06-11T14:20:26.396Z,false
@activepieces/piece-roe-ai,0.0.6,0.0,0.30.0,2026-06-11T14:18:40.827Z,false
@activepieces/piece-rss,0.0.1,0.0,,2023-03-07T18:33:57.859Z,false
@activepieces/piece-rss,0.1.3,0.1,,2023-03-16T01:34:43.515Z,false
@activepieces/piece-rss,0.2.6,0.2,0.3.30,2023-07-06T16:21:02.821Z,false
@activepieces/piece-rss,0.3.7,0.3,0.7.24,2024-03-11T03:08:35.559Z,false
@activepieces/piece-rss,0.4.7,0.4,0.20.1,2025-10-31T23:15:06.905Z,false
@activepieces/piece-rss,0.5.5,0.5,0.30.0,2026-06-11T14:18:25.040Z,false
@activepieces/piece-runware,0.0.3,0.0,0.20.1,2025-10-31T23:15:07.012Z,false
@activepieces/piece-runware,0.1.4,0.1,0.30.0,2026-06-11T14:20:41.951Z,false
@activepieces/piece-runway,0.0.3,0.0,0.20.1,2025-10-31T23:15:15.048Z,false
@activepieces/piece-runway,0.1.4,0.1,0.30.0,2026-06-11T05:24:10.519Z,false
@activepieces/piece-saastic,0.0.14,0.0,0.20.1,2025-09-08T18:44:32.412Z,false
@activepieces/piece-saastic,0.1.5,0.1,0.30.0,2026-06-11T14:18:51.280Z,false
@activepieces/piece-saleor,0.0.7,0.0,0.20.1,2025-09-08T18:44:31.590Z,false
@activepieces/piece-saleor,0.1.4,0.1,0.30.0,2026-06-11T14:20:09.656Z,false
@activepieces/piece-salesforce,0.0.11,0.0,0.3.27,2023-06-10T21:33:16.516Z,false
@activepieces/piece-salesforce,0.1.17,0.1,0.20.1,2025-09-08T18:44:33.028Z,false
@activepieces/piece-salesforce,0.2.1,0.2,0.20.1,2025-10-15T16:41:54.236Z,false
@activepieces/piece-salesforce,0.3.4,0.3,0.25.2,2026-02-05T11:48:09.973Z,false
@activepieces/piece-salesforce,0.4.0,0.4,0.25.3,2026-02-12T12:58:54.986Z,false
@activepieces/piece-salesforce,0.5.3,0.5,0.25.5,2026-02-26T10:03:36.155Z,false
@activepieces/piece-salesforce,0.6.1,0.6,0.25.6,2026-03-03T03:15:08.402Z,false
@activepieces/piece-salesforce,0.7.5,0.7,0.30.0,2026-06-11T13:42:10.965Z,false
@activepieces/piece-salesloft,0.0.3,0.0,0.30.0,2026-06-11T14:19:01.522Z,false
@activepieces/piece-sap-ariba,0.0.6,0.0,0.30.0,2026-06-11T14:18:30.188Z,false
@activepieces/piece-sardis,0.1.3,0.1,0.30.0,2026-06-11T14:19:22.389Z,false
@activepieces/piece-savvycal,0.0.2,0.0,0.26.2,2026-04-12T17:19:43.420Z,false
@activepieces/piece-savvycal,0.1.4,0.1,0.30.0,2026-06-11T14:20:36.953Z,false
@activepieces/piece-scenario,0.0.8,0.0,0.20.1,2025-09-08T18:44:32.162Z,false
@activepieces/piece-scenario,0.1.4,0.1,0.25.4,2026-02-23T09:05:58.501Z,false
@activepieces/piece-scrapegrapghai,0.0.8,0.0,0.20.1,2025-09-08T18:44:31.588Z,false
@activepieces/piece-scrapegrapghai,0.1.5,0.1,0.30.0,2026-06-11T14:19:38.670Z,false
@activepieces/piece-scrapeless,0.0.10,0.0,0.20.1,2025-10-31T23:15:14.974Z,false
@activepieces/piece-scrapeless,0.1.5,0.1,0.30.0,2026-06-11T14:20:21.107Z,false
@activepieces/piece-seek-table,0.0.7,0.0,0.30.0,2026-06-11T14:18:19.764Z,false
@activepieces/piece-segment,0.0.7,0.0,0.20.1,2025-09-08T18:44:32.563Z,false
@activepieces/piece-segment,0.1.4,0.1,0.30.0,2026-06-11T14:19:12.125Z,false
@activepieces/piece-send-it,0.1.2,0.1,0.30.0,2026-06-11T14:18:56.427Z,false
@activepieces/piece-sender,0.0.2,0.0,0.20.1,2025-10-03T19:32:30.343Z,false
@activepieces/piece-sender,0.1.4,0.1,0.30.0,2026-06-09T07:47:50.205Z,false
@activepieces/piece-sendfox,0.0.15,0.0,0.20.1,2025-09-08T18:44:41.332Z,false
@activepieces/piece-sendfox,0.1.5,0.1,0.30.0,2026-06-11T05:25:13.541Z,false
@activepieces/piece-sendgrid,0.0.1,0.0,,2023-03-07T18:33:52.003Z,false
@activepieces/piece-sendgrid,0.1.3,0.1,,2023-03-16T01:34:47.164Z,false
@activepieces/piece-sendgrid,0.2.4,0.2,0.3.27,2023-06-10T21:33:18.780Z,false
@activepieces/piece-sendgrid,0.3.11,0.3,0.20.1,2025-09-08T18:44:41.281Z,false
@activepieces/piece-sendgrid,0.4.4,0.4,0.25.4,2026-02-23T09:06:16.348Z,false
@activepieces/piece-sendgrid,0.5.3,0.5,0.30.0,2026-06-11T14:19:17.232Z,false
@activepieces/piece-sendinblue,0.0.3,0.0,0.3.27,2023-06-10T21:33:19.074Z,false
@activepieces/piece-sendinblue,0.1.13,0.1,0.20.1,2025-09-08T18:44:41.377Z,false
@activepieces/piece-sendinblue,0.2.5,0.2,0.30.0,2026-06-09T06:40:57.028Z,false
@activepieces/piece-sendpulse,0.0.8,0.0,0.20.1,2025-09-08T18:44:41.530Z,false
@activepieces/piece-sendpulse,0.1.5,0.1,0.30.0,2026-06-11T14:20:15.340Z,false
@activepieces/piece-sendr,0.0.3,0.0,0.30.0,2026-06-11T14:20:31.668Z,false
@activepieces/piece-sendy,0.0.16,0.0,0.20.1,2025-09-29T17:58:00.986Z,false
@activepieces/piece-sendy,0.1.4,0.1,0.30.0,2026-06-11T14:18:14.703Z,false
@activepieces/piece-senja,0.0.3,0.0,0.26.2,2026-04-12T17:20:15.709Z,false
@activepieces/piece-senja,0.1.3,0.1,0.30.0,2026-06-11T14:18:46.055Z,false
@activepieces/piece-serp-api,0.0.7,0.0,0.20.1,2025-09-29T17:58:01.649Z,false
@activepieces/piece-serp-api,0.1.4,0.1,0.30.0,2026-06-09T06:40:08.796Z,false
@activepieces/piece-serpstat,0.0.6,0.0,0.20.1,2025-09-29T17:58:01.245Z,false
@activepieces/piece-serpstat,0.1.5,0.1,0.30.0,2026-06-11T14:18:35.469Z,false
@activepieces/piece-service-now,0.0.2,0.0,0.20.1,2025-10-19T17:35:20.938Z,false
@activepieces/piece-service-now,0.1.3,0.1,0.25.4,2026-02-23T09:06:16.705Z,false
@activepieces/piece-service-now,0.2.2,0.2,0.30.0,2026-06-09T07:46:46.796Z,false
@activepieces/piece-sessions-us,0.0.12,0.0,0.20.1,2025-09-29T17:58:01.822Z,false
@activepieces/piece-sessions-us,0.1.5,0.1,0.30.0,2026-06-11T14:21:13.379Z,false
@activepieces/piece-seven,0.0.9,0.0,0.20.1,2025-10-09T21:34:40.608Z,false
@activepieces/piece-seven,0.1.4,0.1,0.30.0,2026-06-11T14:21:56.351Z,false
@activepieces/piece-shippo,0.0.2,0.0,0.20.2,2025-11-04T13:37:42.369Z,false
@activepieces/piece-shippo,0.1.4,0.1,0.30.0,2026-06-11T14:23:11.330Z,false
@activepieces/piece-shopify,0.0.3,0.0,0.3.27,2023-06-10T21:33:19.183Z,false
@activepieces/piece-shopify,0.1.21,0.1,0.20.1,2025-09-09T18:26:44.926Z,false
@activepieces/piece-shopify,0.2.5,0.2,0.30.0,2026-06-11T13:42:36.843Z,false
@activepieces/piece-short-io,0.0.8,0.0,0.20.1,2025-09-29T17:58:16.975Z,false
@activepieces/piece-short-io,0.1.5,0.1,0.30.0,2026-06-11T05:24:57.692Z,false
@activepieces/piece-sign-now,0.0.3,0.0,0.30.0,2026-06-11T14:21:23.860Z,false
@activepieces/piece-signrequest,0.0.1,0.0,0.22.2,2025-12-16T12:43:24.133Z,false
@activepieces/piece-signrequest,0.1.5,0.1,0.30.0,2026-06-11T14:22:01.731Z,false
@activepieces/piece-simplepdf,1.0.10,1.0,0.20.1,2025-09-29T17:58:16.005Z,false
@activepieces/piece-simplepdf,1.1.4,1.1,0.30.0,2026-06-11T13:42:58.290Z,false
@activepieces/piece-simpliroute,0.0.3,0.0,0.20.1,2025-09-11T19:10:38.822Z,false
@activepieces/piece-simpliroute,0.1.5,0.1,0.30.0,2026-06-11T13:43:03.539Z,false
@activepieces/piece-simplybookme,0.0.2,0.0,0.20.1,2025-10-09T21:34:40.301Z,false
@activepieces/piece-simplybookme,0.1.4,0.1,0.30.0,2026-06-11T14:23:21.669Z,false
@activepieces/piece-simplyprint,0.6.4,0.6,0.30.0,2026-06-11T13:41:50.163Z,false
@activepieces/piece-sitespeakai,0.0.2,0.0,0.20.1,2025-09-19T09:07:05.249Z,false
@activepieces/piece-sitespeakai,0.1.4,0.1,0.30.0,2026-06-11T14:22:22.631Z,false
@activepieces/piece-skyprep,0.0.7,0.0,0.30.0,2026-06-11T14:21:51.112Z,false
@activepieces/piece-skyvern,0.0.8,0.0,0.20.1,2025-09-29T17:58:16.537Z,false
@activepieces/piece-skyvern,0.1.5,0.1,0.30.0,2026-06-11T05:24:21.193Z,false
@activepieces/piece-slack,0.0.18,0.0,,2023-03-22T12:55:32.442Z,false
@activepieces/piece-slack,0.1.3,0.1,,2023-03-16T01:34:46.528Z,false
@activepieces/piece-slack,0.2.4,0.2,0.3.30,2023-07-02T02:01:48.588Z,false
@activepieces/piece-slack,0.3.21,0.3,0.7.24,2024-03-11T03:08:42.719Z,false
@activepieces/piece-slack,0.4.0,0.4,0.7.24,2024-03-13T04:53:41.005Z,false
@activepieces/piece-slack,0.5.12,0.5,0.7.32,2024-06-28T10:46:25.708Z,false
@activepieces/piece-slack,0.6.3,0.6,0.7.33,2024-07-17T14:33:27.553Z,false
@activepieces/piece-slack,0.7.15,0.7,0.7.45,2025-03-19T08:26:57.856Z,false
@activepieces/piece-slack,0.8.6,0.8,0.10.4,2025-05-15T16:21:16.554Z,false
@activepieces/piece-slack,0.9.5,0.9,0.15.0,2025-07-23T13:44:20.966Z,false
@activepieces/piece-slack,0.10.19,0.10,0.22.2,2025-12-15T12:32:52.489Z,false
@activepieces/piece-slack,0.11.7,0.11,0.25.2,2026-02-06T09:23:38.539Z,false
@activepieces/piece-slack,0.12.7,0.12,0.26.0,2026-03-11T06:25:54.149Z,false
@activepieces/piece-slack,0.13.0,0.13,0.26.0,2026-03-12T06:25:10.293Z,false
@activepieces/piece-slack,0.14.2,0.14,0.26.0,2026-03-18T06:28:45.739Z,false
@activepieces/piece-slack,0.15.0,0.15,0.26.0,2026-04-03T08:12:39.605Z,false
@activepieces/piece-slack,0.16.5,0.16,0.28.1,2026-04-28T09:18:24.957Z,false
@activepieces/piece-slack,0.17.2,0.17,0.30.0,2026-06-11T13:42:21.113Z,false
@activepieces/piece-slashed,0.0.4,0.0,0.30.0,2026-06-11T14:21:40.285Z,false
@activepieces/piece-slidespeak,0.0.2,0.0,0.20.1,2025-09-17T07:04:45.518Z,false
@activepieces/piece-slidespeak,0.1.5,0.1,0.30.0,2026-06-11T14:20:57.657Z,false
@activepieces/piece-slite,0.0.3,0.0,0.30.0,2026-06-11T14:21:29.102Z,false
@activepieces/piece-smaily,0.0.9,0.0,0.20.1,2025-09-29T17:58:15.084Z,false
@activepieces/piece-smaily,0.1.5,0.1,0.30.0,2026-06-11T14:20:52.327Z,false
@activepieces/piece-smartlead,0.0.3,0.0,0.30.0,2026-06-11T14:22:27.928Z,false
@activepieces/piece-smartsheet,0.0.7,0.0,0.20.1,2025-09-29T17:58:15.120Z,false
@activepieces/piece-smartsheet,0.1.5,0.1,0.30.0,2026-06-11T14:21:02.900Z,false
@activepieces/piece-smartsuite,0.0.8,0.0,0.20.1,2025-09-29T17:58:16.310Z,false
@activepieces/piece-smartsuite,0.1.5,0.1,0.30.0,2026-06-11T05:25:02.948Z,false
@activepieces/piece-smoove,0.0.7,0.0,0.20.1,2025-09-29T17:58:15.884Z,false
@activepieces/piece-smoove,0.1.4,0.1,0.30.0,2026-06-11T14:22:50.162Z,false
@activepieces/piece-smsmode,0.0.6,0.0,0.30.0,2026-06-11T14:23:26.865Z,false
@activepieces/piece-snowflake,0.0.17,0.0,0.20.1,2025-10-31T23:15:23.763Z,false
@activepieces/piece-snowflake,0.1.4,0.1,0.25.6,2026-03-02T09:53:11.362Z,false
@activepieces/piece-snowflake,0.2.1,0.2,0.26.2,2026-04-12T17:20:42.598Z,false
@activepieces/piece-snowflake,0.3.4,0.3,0.30.0,2026-06-11T14:22:34.213Z,false
@activepieces/piece-soap,0.0.11,0.0,0.20.1,2025-10-31T23:15:23.649Z,false
@activepieces/piece-soap,0.1.4,0.1,0.30.0,2026-06-11T14:21:08.023Z,false
@activepieces/piece-socialkit,0.0.2,0.0,0.20.1,2025-10-06T20:02:14.824Z,false
@activepieces/piece-socialkit,0.1.5,0.1,0.30.0,2026-06-09T07:46:51.948Z,false
@activepieces/piece-softr,0.0.8,0.0,0.20.1,2025-09-29T17:58:15.480Z,false
@activepieces/piece-softr,0.1.5,0.1,0.30.0,2026-06-11T05:24:41.960Z,false
@activepieces/piece-sofya,0.0.1,0.0,0.32.0,2026-06-18T06:03:15.982Z,false
@activepieces/piece-sperse,0.0.8,0.0,0.20.1,2025-09-29T17:58:16.352Z,false
@activepieces/piece-sperse,0.1.5,0.1,0.30.0,2026-06-11T14:22:55.405Z,false
@activepieces/piece-splitwise,0.0.1,0.0,0.22.2,2025-12-23T10:22:58.548Z,false
@activepieces/piece-splitwise,0.1.5,0.1,0.30.0,2026-06-11T14:22:39.502Z,false
@activepieces/piece-spotify,0.0.2,0.0,0.3.27,2023-06-10T21:33:17.195Z,false
@activepieces/piece-spotify,0.3.14,0.3,0.20.1,2025-09-29T17:58:16.057Z,false
@activepieces/piece-spotify,0.4.4,0.4,0.25.4,2026-02-23T09:28:42.112Z,false
@activepieces/piece-spotify,0.5.1,0.5,0.30.0,2026-06-09T07:47:13.252Z,false
@activepieces/piece-square,0.1.3,0.1,,2023-03-16T01:34:47.366Z,false
@activepieces/piece-square,0.2.3,0.2,0.3.30,2023-07-02T02:01:48.639Z,false
@activepieces/piece-square,0.3.12,0.3,0.20.1,2025-09-29T17:58:14.888Z,false
@activepieces/piece-square,0.4.4,0.4,0.30.0,2026-06-11T13:42:42.120Z,false
@activepieces/piece-stability-ai,0.0.3,0.0,0.3.27,2023-06-10T21:33:17.382Z,false
@activepieces/piece-stability-ai,0.1.17,0.1,0.20.1,2025-09-29T17:58:15.817Z,false
@activepieces/piece-stability-ai,0.2.5,0.2,0.30.0,2026-06-11T14:23:06.043Z,false
@activepieces/piece-stable-diffusion-webui,0.0.10,0.0,0.20.1,2025-09-29T17:58:15.190Z,false
@activepieces/piece-stable-diffusion-webui,0.1.4,0.1,0.30.0,2026-06-11T14:22:06.949Z,false
@activepieces/piece-straico,0.0.2,0.0,0.7.33,2024-07-25T11:05:17.568Z,false
@activepieces/piece-straico,0.1.10,0.1,0.20.1,2025-09-29T17:58:16.334Z,false
@activepieces/piece-straico,0.2.5,0.2,0.30.0,2026-06-12T15:14:08.843Z,false
@activepieces/piece-strale,0.1.4,0.1,0.30.0,2026-06-11T14:22:17.268Z,false
@activepieces/piece-streak,0.0.3,0.0,0.30.0,2026-06-11T14:21:45.658Z,false
@activepieces/piece-stripe,0.0.1,0.0,,2023-03-07T18:33:53.505Z,false
@activepieces/piece-stripe,0.1.3,0.1,,2023-03-16T01:34:46.427Z,false
@activepieces/piece-stripe,0.2.2,0.2,0.3.27,2023-06-10T21:33:19.666Z,false
@activepieces/piece-stripe,0.3.0,0.3,0.4.0,2023-07-09T11:55:14.688Z,false
@activepieces/piece-stripe,0.4.0,0.4,0.6.15,2023-09-04T17:01:07.886Z,false
@activepieces/piece-stripe,0.5.16,0.5,0.20.1,2025-09-19T20:52:59.897Z,false
@activepieces/piece-stripe,0.6.9,0.6,0.30.0,2026-06-09T07:48:00.969Z,false
@activepieces/piece-supabase,0.0.19,0.0,0.20.1,2025-10-31T23:15:23.323Z,false
@activepieces/piece-supabase,0.1.7,0.1,0.30.0,2026-06-09T06:27:58.899Z,false
@activepieces/piece-supadata,0.0.7,0.0,0.20.1,2025-09-29T17:58:15.103Z,false
@activepieces/piece-supadata,0.1.4,0.1,0.30.0,2026-06-09T07:46:41.340Z,false
@activepieces/piece-surrealdb,0.0.7,0.0,0.20.1,2025-09-29T17:58:15.918Z,false
@activepieces/piece-surrealdb,0.1.4,0.1,0.30.0,2026-06-11T14:22:44.988Z,false
@activepieces/piece-surveymonkey,0.0.12,0.0,0.20.1,2025-09-29T17:58:16.480Z,false
@activepieces/piece-surveymonkey,0.1.6,0.1,0.30.0,2026-06-11T13:43:08.578Z,false
@activepieces/piece-surveytale,0.0.3,0.0,0.30.0,2026-06-11T13:41:55.408Z,false
@activepieces/piece-swarmnode,0.0.1,0.0,0.22.2,2025-12-16T06:07:21.043Z,false
@activepieces/piece-swarmnode,0.1.5,0.1,0.30.0,2026-06-11T14:23:16.396Z,false
